,min_lon,max_lon,max_height,max_width,start_time,harpnum,wavelength,fits_fullpath,label
4634,22.0469,25.4314,187,300,2018-02-27T15:41:59Z,7240,171,/data/linn/newpipe_compressed/neg/2018.02.27_15:48:00_7h@1h_AARP7240_171.fits,0
4635,-999999.0,-999999.0,227,369,2018-06-18T15:41:59Z,7275,211,/data/linn/newpipe_compressed/neg/2018.06.18_15:48:00_7h@1h_AARP7275_211.fits,0
4636,22.7139,26.0949,131,250,2018-07-23T15:41:47Z,7287,1600,/data/linn/newpipe_compressed/neg/2018.07.23_15:48:00_7h@1h_AARP7287_1600.fits,0
4637,-68.6692,-65.5984,333,326,2018-02-05T15:41:59Z,7237,171,/data/linn/newpipe_compressed/neg/2018.02.05_15:48:00_7h@1h_AARP7237_171.fits,0
4638,-52.5204,-49.1586,183,241,2018-01-30T15:41:59Z,7235,211,/data/linn/newpipe_compressed/neg/2018.01.30_15:48:00_7h@1h_AARP7235_211.fits,0
4639,-999999.0,12.7804,77,154,2018-10-19T15:41:59Z,7319,211,/data/linn/newpipe_compressed/neg/2018.10.19_15:48:00_7h@1h_AARP7319_211.fits,0
4640,-999999.0,-999999.0,71,107,2018-07-13T15:41:59Z,7286,211,/data/linn/newpipe_compressed/neg/2018.07.13_15:48:00_7h@1h_AARP7286_211.fits,0
4641,64.833,68.2218,251,327,2017-12-29T15:41:59Z,7211,131,/data/linn/newpipe_compressed/neg/2017.12.29_15:48:00_7h@1h_AARP7211_131.fits,0
4642,-999999.0,-999999.0,119,252,2018-01-07T15:41:59Z,7227,171,/data/linn/newpipe_compressed/neg/2018.01.07_15:48:00_7h@1h_AARP7227_171.fits,0
4643,12.9286,16.3203,461,715,2018-07-15T15:41:47Z,7283,1600,/data/linn/newpipe_compressed/neg/2018.07.15_15:48:00_7h@1h_AARP7283_1600.fits,0
4644,-35.0056,-31.8283,344,572,2018-04-22T15:41:59Z,7251,131,/data/linn/newpipe_compressed/neg/2018.04.22_15:48:00_7h@1h_AARP7251_131.fits,0
4645,20.4607,23.8642,223,479,2018-08-24T15:41:59Z,7300,304,/data/linn/newpipe_compressed/neg/2018.08.24_15:48:00_7h@1h_AARP7300_304.fits,0
4646,-999999.0,39.3631,137,195,2018-10-20T15:41:47Z,7316,1600,/data/linn/newpipe_compressed/neg/2018.10.20_15:48:00_7h@1h_AARP7316_1600.fits,0
4647,-7.20151,-3.74215,85,169,2017-12-21T15:41:47Z,7212,1600,/data/linn/newpipe_compressed/neg/2017.12.21_15:48:00_7h@1h_AARP7212_1600.fits,0
4648,-3.4241,-0.053678,149,272,2018-11-12T15:41:59Z,7322,211,/data/linn/newpipe_compressed/neg/2018.11.12_15:48:00_7h@1h_AARP7322_211.fits,0
4649,-999999.0,39.3631,137,195,2018-10-20T15:41:59Z,7316,131,/data/linn/newpipe_compressed/neg/2018.10.20_15:48:00_7h@1h_AARP7316_131.fits,0
4650,-999999.0,4.36362,69,120,2018-04-10T15:41:59Z,7247,211,/data/linn/newpipe_compressed/neg/2018.04.10_15:48:00_7h@1h_AARP7247_211.fits,0
4651,-28.7503,-25.5378,83,152,2018-07-20T15:41:59Z,7288,304,/data/linn/newpipe_compressed/neg/2018.07.20_15:48:00_7h@1h_AARP7288_304.fits,0
4652,-999999.0,-999999.0,123,247,2018-01-08T15:41:59Z,7228,304,/data/linn/newpipe_compressed/neg/2018.01.08_15:48:00_7h@1h_AARP7228_304.fits,0
4653,-19.6329,-16.4889,109,246,2018-01-06T15:41:47Z,7224,1600,/data/linn/newpipe_compressed/neg/2018.01.06_15:48:00_7h@1h_AARP7224_1600.fits,0
4654,-2.03588,1.53829,159,293,2018-04-16T15:41:59Z,7248,94,/data/linn/newpipe_compressed/neg/2018.04.16_15:48:00_7h@1h_AARP7248_94.fits,0
4655,30.4809,33.7372,235,420,2018-08-25T15:41:59Z,7299,304,/data/linn/newpipe_compressed/neg/2018.08.25_15:48:00_7h@1h_AARP7299_304.fits,0
4656,-999999.0,-999999.0,249,210,2017-12-30T15:41:59Z,7211,131,/data/linn/newpipe_compressed/neg/2017.12.30_15:48:00_7h@1h_AARP7211_131.fits,0
4657,-47.7065,-44.059,322,617,2018-06-14T15:41:59Z,7269,304,/data/linn/newpipe_compressed/neg/2018.06.14_15:48:00_7h@1h_AARP7269_304.fits,0
4658,-28.062,-25.4132,107,306,2018-12-16T15:41:59Z,7327,131,/data/linn/newpipe_compressed/neg/2018.12.16_15:48:00_7h@1h_AARP7327_131.fits,0
4659,-999999.0,-999999.0,47,111,2018-06-03T15:41:59Z,7266,335,/data/linn/newpipe_compressed/neg/2018.06.03_15:48:00_7h@1h_AARP7266_335.fits,0
4660,-10.4381,-7.01526,287,425,2018-06-24T15:41:59Z,7276,211,/data/linn/newpipe_compressed/neg/2018.06.24_15:48:00_7h@1h_AARP7276_211.fits,0
4661,-35.0056,-31.8283,344,572,2018-04-22T15:41:59Z,7251,211,/data/linn/newpipe_compressed/neg/2018.04.22_15:48:00_7h@1h_AARP7251_211.fits,0
4662,-2.18713,1.20609,133,245,2018-09-06T15:41:47Z,7302,1600,/data/linn/newpipe_compressed/neg/2018.09.06_15:48:00_7h@1h_AARP7302_1600.fits,0
4663,-62.8316,-60.9929,483,395,2018-07-09T15:41:59Z,7283,193,/data/linn/newpipe_compressed/neg/2018.07.09_15:48:00_7h@1h_AARP7283_193.fits,0
4664,-62.9097,-58.5249,289,506,2018-06-13T15:41:59Z,7269,193,/data/linn/newpipe_compressed/neg/2018.06.13_15:48:00_7h@1h_AARP7269_193.fits,0
4665,27.8512,31.1009,143,204,2018-06-09T15:41:59Z,7267,171,/data/linn/newpipe_compressed/neg/2018.06.09_15:48:00_7h@1h_AARP7267_171.fits,0
4666,10.0656,13.6381,139,316,2018-08-19T15:41:59Z,7298,131,/data/linn/newpipe_compressed/neg/2018.08.19_15:48:00_7h@1h_AARP7298_131.fits,0
4667,-31.5847,-28.2246,337,595,2018-02-08T15:41:59Z,7237,304,/data/linn/newpipe_compressed/neg/2018.02.08_15:48:00_7h@1h_AARP7237_304.fits,0
4668,-30.9405,-27.5856,73,131,2018-09-16T15:41:59Z,7306,94,/data/linn/newpipe_compressed/neg/2018.09.16_15:48:00_7h@1h_AARP7306_94.fits,0
4669,8.38515,11.8082,324,624,2018-02-11T15:41:59Z,7237,171,/data/linn/newpipe_compressed/neg/2018.02.11_15:48:00_7h@1h_AARP7237_171.fits,0
4670,-999999.0,37.4161,125,257,2018-01-11T15:41:59Z,7227,131,/data/linn/newpipe_compressed/neg/2018.01.11_15:48:00_7h@1h_AARP7227_131.fits,0
4671,-1.92563,1.50371,185,240,2018-03-09T15:41:59Z,7241,171,/data/linn/newpipe_compressed/neg/2018.03.09_15:48:00_7h@1h_AARP7241_171.fits,0
4672,-999999.0,-16.1148,101,199,2017-12-30T15:41:59Z,7221,304,/data/linn/newpipe_compressed/neg/2017.12.30_15:48:00_7h@1h_AARP7221_304.fits,0
4673,-59.2862,-55.9216,319,361,2018-05-09T15:41:59Z,7256,94,/data/linn/newpipe_compressed/neg/2018.05.09_15:48:00_7h@1h_AARP7256_94.fits,0
4674,-30.1046,-26.6548,237,297,2018-01-15T15:41:59Z,7229,171,/data/linn/newpipe_compressed/neg/2018.01.15_15:48:00_7h@1h_AARP7229_171.fits,0
4675,-65.3164,-61.7668,243,327,2018-07-30T15:41:47Z,7290,1600,/data/linn/newpipe_compressed/neg/2018.07.30_15:48:00_7h@1h_AARP7290_1600.fits,0
4676,-43.3608,-40.0927,239,284,2018-01-14T15:41:59Z,7229,94,/data/linn/newpipe_compressed/neg/2018.01.14_15:48:00_7h@1h_AARP7229_94.fits,0
4677,-999999.0,-999999.0,143,186,2018-06-11T15:41:59Z,7267,211,/data/linn/newpipe_compressed/neg/2018.06.11_15:48:00_7h@1h_AARP7267_211.fits,0
4678,-50.8297,-47.1959,293,366,2018-06-21T15:41:59Z,7276,94,/data/linn/newpipe_compressed/neg/2018.06.21_15:48:00_7h@1h_AARP7276_94.fits,0
4679,-60.8363,-55.9231,289,272,2018-08-05T15:41:59Z,7292,193,/data/linn/newpipe_compressed/neg/2018.08.05_15:48:00_7h@1h_AARP7292_193.fits,0
4680,-999999.0,-999999.0,143,186,2018-06-11T15:41:59Z,7267,171,/data/linn/newpipe_compressed/neg/2018.06.11_15:48:00_7h@1h_AARP7267_171.fits,0
4681,-25.0365,-21.6965,301,390,2018-06-24T15:41:59Z,7277,171,/data/linn/newpipe_compressed/neg/2018.06.24_15:48:00_7h@1h_AARP7277_171.fits,0
4682,25.2633,28.6059,145,244,2018-09-08T15:41:59Z,7302,304,/data/linn/newpipe_compressed/neg/2018.09.08_15:48:00_7h@1h_AARP7302_304.fits,0
4683,11.4104,14.8382,167,301,2018-04-17T15:41:59Z,7248,304,/data/linn/newpipe_compressed/neg/2018.04.17_15:48:00_7h@1h_AARP7248_304.fits,0
4684,0.552148,3.94798,203,470,2018-12-31T15:41:59Z,7331,131,/data/linn/newpipe_compressed/neg/2018.12.31_15:48:00_7h@1h_AARP7331_131.fits,0
4685,4.05496,7.38369,271,603,2017-12-24T15:41:59Z,7211,193,/data/linn/newpipe_compressed/neg/2017.12.24_15:48:00_7h@1h_AARP7211_193.fits,0
4686,15.0875,18.2302,143,198,2018-06-08T15:41:59Z,7267,94,/data/linn/newpipe_compressed/neg/2018.06.08_15:48:00_7h@1h_AARP7267_94.fits,0
4687,-43.6364,-40.4546,209,297,2018-03-06T15:41:59Z,7242,335,/data/linn/newpipe_compressed/neg/2018.03.06_15:48:00_7h@1h_AARP7242_335.fits,0
4688,-999999.0,-999999.0,149,225,2018-05-06T15:41:59Z,7255,304,/data/linn/newpipe_compressed/neg/2018.05.06_15:48:00_7h@1h_AARP7255_304.fits,0
4689,-75.5982,-72.021,339,254,2018-04-19T15:41:47Z,7251,1600,/data/linn/newpipe_compressed/neg/2018.04.19_15:48:00_7h@1h_AARP7251_1600.fits,0
4690,17.3202,20.495,127,297,2018-09-14T15:41:59Z,7305,211,/data/linn/newpipe_compressed/neg/2018.09.14_15:48:00_7h@1h_AARP7305_211.fits,0
4691,-16.8179,-13.4828,69,126,2018-12-28T15:41:59Z,7329,211,/data/linn/newpipe_compressed/neg/2018.12.28_15:48:00_7h@1h_AARP7329_211.fits,0
4692,-999999.0,-999999.0,157,253,2018-11-15T15:41:59Z,7322,211,/data/linn/newpipe_compressed/neg/2018.11.15_15:48:00_7h@1h_AARP7322_211.fits,0
4693,29.2905,32.8106,227,431,2018-06-24T15:41:59Z,7275,94,/data/linn/newpipe_compressed/neg/2018.06.24_15:48:00_7h@1h_AARP7275_94.fits,0
4694,-33.8496,-30.6913,323,690,2018-06-15T15:41:59Z,7269,94,/data/linn/newpipe_compressed/neg/2018.06.15_15:48:00_7h@1h_AARP7269_94.fits,0
4695,18.1075,20.9557,263,437,2018-10-18T15:41:59Z,7312,211,/data/linn/newpipe_compressed/neg/2018.10.18_15:48:00_7h@1h_AARP7312_211.fits,0
4696,-28.7503,-25.5378,83,152,2018-07-20T15:41:59Z,7288,335,/data/linn/newpipe_compressed/neg/2018.07.20_15:48:00_7h@1h_AARP7288_335.fits,0
4697,-999999.0,-999999.0,97,228,2017-12-22T15:41:59Z,7214,335,/data/linn/newpipe_compressed/neg/2017.12.22_15:48:00_7h@1h_AARP7214_335.fits,0
4698,-999999.0,-999999.0,151,144,2018-02-02T15:41:59Z,7236,171,/data/linn/newpipe_compressed/neg/2018.02.02_15:48:00_7h@1h_AARP7236_171.fits,0
4699,-999999.0,-999999.0,105,163,2018-05-26T15:41:59Z,7259,335,/data/linn/newpipe_compressed/neg/2018.05.26_15:48:00_7h@1h_AARP7259_335.fits,0
4700,-999999.0,-999999.0,41,73,2018-07-23T15:41:59Z,7289,131,/data/linn/newpipe_compressed/neg/2018.07.23_15:48:00_7h@1h_AARP7289_131.fits,0
4701,11.0222,14.2208,119,253,2018-01-09T15:41:59Z,7227,335,/data/linn/newpipe_compressed/neg/2018.01.09_15:48:00_7h@1h_AARP7227_335.fits,0
4702,73.4719,77.0317,303,264,2018-06-23T15:41:59Z,7269,94,/data/linn/newpipe_compressed/neg/2018.06.23_15:48:00_7h@1h_AARP7269_94.fits,0
4703,4.05496,7.38369,271,603,2017-12-24T15:41:47Z,7211,1600,/data/linn/newpipe_compressed/neg/2017.12.24_15:48:00_7h@1h_AARP7211_1600.fits,0
4704,-999999.0,-999999.0,77,123,2018-09-14T15:41:59Z,7306,193,/data/linn/newpipe_compressed/neg/2018.09.14_15:48:00_7h@1h_AARP7306_193.fits,0
4705,-41.1517,-37.5576,109,284,2018-12-15T15:41:59Z,7327,94,/data/linn/newpipe_compressed/neg/2018.12.15_15:48:00_7h@1h_AARP7327_94.fits,0
4706,-19.6329,-16.4889,109,246,2018-01-06T15:41:59Z,7224,211,/data/linn/newpipe_compressed/neg/2018.01.06_15:48:00_7h@1h_AARP7224_211.fits,0
4707,2.12014,5.46041,299,374,2018-06-26T15:41:59Z,7277,193,/data/linn/newpipe_compressed/neg/2018.06.26_15:48:00_7h@1h_AARP7277_193.fits,0
4708,-3.18355,0.141842,131,310,2018-08-18T15:41:59Z,7298,94,/data/linn/newpipe_compressed/neg/2018.08.18_15:48:00_7h@1h_AARP7298_94.fits,0
4709,-999999.0,46.8194,69,111,2018-08-13T15:41:59Z,7297,131,/data/linn/newpipe_compressed/neg/2018.08.13_15:48:00_7h@1h_AARP7297_131.fits,0
4710,-6.90603,-3.79819,318,742,2018-06-17T15:41:47Z,7269,1600,/data/linn/newpipe_compressed/neg/2018.06.17_15:48:00_7h@1h_AARP7269_1600.fits,0
4711,15.1242,18.7459,289,427,2018-06-26T15:41:59Z,7276,193,/data/linn/newpipe_compressed/neg/2018.06.26_15:48:00_7h@1h_AARP7276_193.fits,0
4712,-999999.0,-999999.0,107,128,2018-08-11T15:41:59Z,7296,304,/data/linn/newpipe_compressed/neg/2018.08.11_15:48:00_7h@1h_AARP7296_304.fits,0
4713,-999999.0,-999999.0,211,459,2018-12-29T15:41:59Z,7331,304,/data/linn/newpipe_compressed/neg/2018.12.29_15:48:00_7h@1h_AARP7331_304.fits,0
4714,24.0788,27.2464,237,298,2018-01-19T15:41:59Z,7229,171,/data/linn/newpipe_compressed/neg/2018.01.19_15:48:00_7h@1h_AARP7229_171.fits,0
4715,64.5239,67.5832,171,211,2018-11-19T15:41:59Z,7323,211,/data/linn/newpipe_compressed/neg/2018.11.19_15:48:00_7h@1h_AARP7323_211.fits,0
4716,-16.2932,-13.0207,139,316,2018-08-17T15:41:59Z,7298,94,/data/linn/newpipe_compressed/neg/2018.08.17_15:48:00_7h@1h_AARP7298_94.fits,0
4717,-999999.0,9.37364,209,495,2018-08-23T15:41:59Z,7300,131,/data/linn/newpipe_compressed/neg/2018.08.23_15:48:00_7h@1h_AARP7300_131.fits,0
4718,22.6188,26.204,183,395,2018-05-23T15:41:47Z,7261,1600,/data/linn/newpipe_compressed/neg/2018.05.23_15:48:00_7h@1h_AARP7261_1600.fits,0
4719,-999999.0,-999999.0,327,277,2018-04-30T15:41:59Z,7251,211,/data/linn/newpipe_compressed/neg/2018.04.30_15:48:00_7h@1h_AARP7251_211.fits,0
4720,46.4403,49.505,311,417,2018-05-17T15:41:59Z,7256,131,/data/linn/newpipe_compressed/neg/2018.05.17_15:48:00_7h@1h_AARP7256_131.fits,0
4721,47.0957,50.5695,117,185,2018-09-17T15:41:59Z,7308,304,/data/linn/newpipe_compressed/neg/2018.09.17_15:48:00_7h@1h_AARP7308_304.fits,0
4722,-999999.0,-999999.0,43,91,2018-01-20T15:41:47Z,7232,1600,/data/linn/newpipe_compressed/neg/2018.01.20_15:48:00_7h@1h_AARP7232_1600.fits,0
4723,-999999.0,32.2761,103,222,2018-12-15T15:41:59Z,7326,94,/data/linn/newpipe_compressed/neg/2018.12.15_15:48:00_7h@1h_AARP7326_94.fits,0
4724,-29.346,-25.9307,173,296,2018-04-14T15:41:59Z,7248,211,/data/linn/newpipe_compressed/neg/2018.04.14_15:48:00_7h@1h_AARP7248_211.fits,0
4725,64.5239,67.5832,171,211,2018-11-19T15:41:59Z,7323,335,/data/linn/newpipe_compressed/neg/2018.11.19_15:48:00_7h@1h_AARP7323_335.fits,0
4726,-999999.0,-999999.0,97,228,2017-12-22T15:41:59Z,7214,211,/data/linn/newpipe_compressed/neg/2017.12.22_15:48:00_7h@1h_AARP7214_211.fits,0
4727,-44.2434,-41.109,165,319,2018-05-23T15:41:59Z,7260,94,/data/linn/newpipe_compressed/neg/2018.05.23_15:48:00_7h@1h_AARP7260_94.fits,0
4728,-999999.0,58.097,313,331,2018-05-18T15:41:59Z,7256,193,/data/linn/newpipe_compressed/neg/2018.05.18_15:48:00_7h@1h_AARP7256_193.fits,0
4729,-22.0598,-18.4544,227,441,2018-08-21T15:41:59Z,7299,131,/data/linn/newpipe_compressed/neg/2018.08.21_15:48:00_7h@1h_AARP7299_131.fits,0
4730,-6.27926,-2.56246,99,194,2017-12-31T15:41:59Z,7221,193,/data/linn/newpipe_compressed/neg/2017.12.31_15:48:00_7h@1h_AARP7221_193.fits,0
4731,-18.493,-15.2549,329,619,2018-02-09T15:41:59Z,7237,335,/data/linn/newpipe_compressed/neg/2018.02.09_15:48:00_7h@1h_AARP7237_335.fits,0
4732,9.82048,13.1002,159,347,2018-05-27T15:41:59Z,7260,193,/data/linn/newpipe_compressed/neg/2018.05.27_15:48:00_7h@1h_AARP7260_193.fits,0
4733,-999999.0,-999999.0,61,135,2018-06-24T15:41:59Z,7280,211,/data/linn/newpipe_compressed/neg/2018.06.24_15:48:00_7h@1h_AARP7280_211.fits,0
4734,-999999.0,-999999.0,165,276,2018-11-23T15:41:59Z,7324,304,/data/linn/newpipe_compressed/neg/2018.11.23_15:48:00_7h@1h_AARP7324_304.fits,0
4735,-18.5622,-15.2345,271,376,2018-08-08T15:41:59Z,7292,304,/data/linn/newpipe_compressed/neg/2018.08.08_15:48:00_7h@1h_AARP7292_304.fits,0
4736,-22.3231,-18.924,275,598,2017-12-22T15:41:59Z,7211,94,/data/linn/newpipe_compressed/neg/2017.12.22_15:48:00_7h@1h_AARP7211_94.fits,0
4737,-999999.0,-999999.0,155,270,2018-11-10T15:41:59Z,7322,211,/data/linn/newpipe_compressed/neg/2018.11.10_15:48:00_7h@1h_AARP7322_211.fits,0
4738,20.9886,24.2777,139,291,2018-05-12T15:41:59Z,7255,131,/data/linn/newpipe_compressed/neg/2018.05.12_15:48:00_7h@1h_AARP7255_131.fits,0
4739,-999999.0,-999999.0,103,197,2018-05-20T15:41:59Z,7259,171,/data/linn/newpipe_compressed/neg/2018.05.20_15:48:00_7h@1h_AARP7259_171.fits,0
4740,-61.731,-58.4318,333,383,2018-04-20T15:41:59Z,7251,171,/data/linn/newpipe_compressed/neg/2018.04.20_15:48:00_7h@1h_AARP7251_171.fits,0
4741,-999999.0,41.8102,105,162,2017-12-23T15:41:59Z,7215,171,/data/linn/newpipe_compressed/neg/2017.12.23_15:48:00_7h@1h_AARP7215_171.fits,0
4742,-21.7606,-18.578,103,229,2018-12-11T15:41:59Z,7326,335,/data/linn/newpipe_compressed/neg/2018.12.11_15:48:00_7h@1h_AARP7326_335.fits,0
4743,-28.3604,-25.0156,145,245,2018-09-04T15:41:59Z,7302,304,/data/linn/newpipe_compressed/neg/2018.09.04_15:48:00_7h@1h_AARP7302_304.fits,0
4744,-999999.0,-999999.0,149,225,2018-05-06T15:41:59Z,7255,131,/data/linn/newpipe_compressed/neg/2018.05.06_15:48:00_7h@1h_AARP7255_131.fits,0
4745,48.6844,51.9125,161,292,2018-06-19T15:41:59Z,7274,193,/data/linn/newpipe_compressed/neg/2018.06.19_15:48:00_7h@1h_AARP7274_193.fits,0
4746,-999999.0,-26.9599,97,168,2018-01-18T15:41:59Z,7230,193,/data/linn/newpipe_compressed/neg/2018.01.18_15:48:00_7h@1h_AARP7230_193.fits,0
4747,-22.8691,-19.64,225,450,2018-06-20T15:41:59Z,7275,211,/data/linn/newpipe_compressed/neg/2018.06.20_15:48:00_7h@1h_AARP7275_211.fits,0
4748,15.0875,18.2302,143,198,2018-06-08T15:41:47Z,7267,1600,/data/linn/newpipe_compressed/neg/2018.06.08_15:48:00_7h@1h_AARP7267_1600.fits,0
4749,-11.7886,-8.31395,141,196,2018-06-06T15:41:59Z,7267,335,/data/linn/newpipe_compressed/neg/2018.06.06_15:48:00_7h@1h_AARP7267_335.fits,0
4750,-999999.0,-999999.0,61,135,2018-06-24T15:41:59Z,7280,94,/data/linn/newpipe_compressed/neg/2018.06.24_15:48:00_7h@1h_AARP7280_94.fits,0
4751,-11.9862,-8.73098,103,197,2018-05-21T15:41:59Z,7259,94,/data/linn/newpipe_compressed/neg/2018.05.21_15:48:00_7h@1h_AARP7259_94.fits,0
4752,-999999.0,9.37364,209,495,2018-08-23T15:41:59Z,7300,304,/data/linn/newpipe_compressed/neg/2018.08.23_15:48:00_7h@1h_AARP7300_304.fits,0
4753,-999999.0,58.097,313,331,2018-05-18T15:41:59Z,7256,335,/data/linn/newpipe_compressed/neg/2018.05.18_15:48:00_7h@1h_AARP7256_335.fits,0
4754,-45.8612,-42.757,313,441,2018-05-10T15:41:59Z,7256,171,/data/linn/newpipe_compressed/neg/2018.05.10_15:48:00_7h@1h_AARP7256_171.fits,0
4755,-999999.0,53.6376,309,332,2018-06-30T15:41:59Z,7277,211,/data/linn/newpipe_compressed/neg/2018.06.30_15:48:00_7h@1h_AARP7277_211.fits,0
4756,-51.8968,-48.8588,479,534,2018-07-10T15:41:59Z,7283,94,/data/linn/newpipe_compressed/neg/2018.07.10_15:48:00_7h@1h_AARP7283_94.fits,0
4757,-999999.0,11.7954,181,406,2018-05-22T15:41:59Z,7261,171,/data/linn/newpipe_compressed/neg/2018.05.22_15:48:00_7h@1h_AARP7261_171.fits,0
4758,56.9179,60.1743,323,404,2018-04-29T15:41:59Z,7251,335,/data/linn/newpipe_compressed/neg/2018.04.29_15:48:00_7h@1h_AARP7251_335.fits,0
4759,11.4104,14.8382,167,301,2018-04-17T15:41:59Z,7248,171,/data/linn/newpipe_compressed/neg/2018.04.17_15:48:00_7h@1h_AARP7248_171.fits,0
4760,-999999.0,-999999.0,133,132,2017-12-28T15:41:59Z,7220,94,/data/linn/newpipe_compressed/neg/2017.12.28_15:48:00_7h@1h_AARP7220_94.fits,0
4761,-999999.0,-999999.0,157,253,2018-11-15T15:41:59Z,7322,335,/data/linn/newpipe_compressed/neg/2018.11.15_15:48:00_7h@1h_AARP7322_335.fits,0
4762,-11.2818,-8.02791,131,142,2018-09-17T15:41:59Z,7307,335,/data/linn/newpipe_compressed/neg/2018.09.17_15:48:00_7h@1h_AARP7307_335.fits,0
4763,-41.8692,-38.1633,151,226,2018-09-03T15:41:59Z,7302,171,/data/linn/newpipe_compressed/neg/2018.09.03_15:48:00_7h@1h_AARP7302_171.fits,0
4764,-999999.0,85.9927,415,259,2018-06-05T15:41:59Z,7262,193,/data/linn/newpipe_compressed/neg/2018.06.05_15:48:00_7h@1h_AARP7262_193.fits,0
4765,-999999.0,53.6376,309,332,2018-06-30T15:41:59Z,7277,193,/data/linn/newpipe_compressed/neg/2018.06.30_15:48:00_7h@1h_AARP7277_193.fits,0
4766,10.5069,13.6803,215,416,2018-04-05T15:41:59Z,7246,193,/data/linn/newpipe_compressed/neg/2018.04.05_15:48:00_7h@1h_AARP7246_193.fits,0
4767,3.06383,6.34372,83,122,2017-12-22T15:41:59Z,7213,131,/data/linn/newpipe_compressed/neg/2017.12.22_15:48:00_7h@1h_AARP7213_131.fits,0
4768,35.5993,39.0005,159,332,2018-06-18T15:41:47Z,7274,1600,/data/linn/newpipe_compressed/neg/2018.06.18_15:48:00_7h@1h_AARP7274_1600.fits,0
4769,-51.6407,-47.2185,145,231,2018-02-04T15:41:59Z,7236,94,/data/linn/newpipe_compressed/neg/2018.02.04_15:48:00_7h@1h_AARP7236_94.fits,0
4770,38.0039,41.3583,167,253,2018-11-27T15:41:59Z,7324,171,/data/linn/newpipe_compressed/neg/2018.11.27_15:48:00_7h@1h_AARP7324_171.fits,0
4771,-999999.0,-999999.0,45,104,2018-06-29T15:41:59Z,7282,335,/data/linn/newpipe_compressed/neg/2018.06.29_15:48:00_7h@1h_AARP7282_335.fits,0
4772,-10.4381,-7.01526,287,425,2018-06-24T15:41:47Z,7276,1600,/data/linn/newpipe_compressed/neg/2018.06.24_15:48:00_7h@1h_AARP7276_1600.fits,0
4773,44.0664,47.5176,317,510,2018-04-28T15:41:59Z,7251,131,/data/linn/newpipe_compressed/neg/2018.04.28_15:48:00_7h@1h_AARP7251_131.fits,0
4774,-999999.0,56.0713,249,326,2018-08-08T15:41:59Z,7290,335,/data/linn/newpipe_compressed/neg/2018.08.08_15:48:00_7h@1h_AARP7290_335.fits,0
4775,18.1598,21.4668,103,229,2018-12-14T15:41:59Z,7326,193,/data/linn/newpipe_compressed/neg/2018.12.14_15:48:00_7h@1h_AARP7326_193.fits,0
4776,-17.4511,-13.8433,161,397,2018-05-07T15:41:59Z,7254,193,/data/linn/newpipe_compressed/neg/2018.05.07_15:48:00_7h@1h_AARP7254_193.fits,0
4777,-999999.0,-999999.0,283,143,2018-10-10T15:41:59Z,7312,335,/data/linn/newpipe_compressed/neg/2018.10.10_15:48:00_7h@1h_AARP7312_335.fits,0
4778,-68.251,-64.7789,259,189,2018-08-05T15:41:59Z,7293,94,/data/linn/newpipe_compressed/neg/2018.08.05_15:48:00_7h@1h_AARP7293_94.fits,0
4779,-999999.0,-999999.0,47,109,2018-06-02T15:41:59Z,7266,131,/data/linn/newpipe_compressed/neg/2018.06.02_15:48:00_7h@1h_AARP7266_131.fits,0
4780,-15.6227,-12.157,167,301,2018-04-15T15:41:47Z,7248,1600,/data/linn/newpipe_compressed/neg/2018.04.15_15:48:00_7h@1h_AARP7248_1600.fits,0
4781,-999999.0,13.4223,51,124,2017-12-24T15:41:59Z,7217,304,/data/linn/newpipe_compressed/neg/2017.12.24_15:48:00_7h@1h_AARP7217_304.fits,0
4782,-56.4518,-53.3492,329,445,2018-02-06T15:41:59Z,7237,335,/data/linn/newpipe_compressed/neg/2018.02.06_15:48:00_7h@1h_AARP7237_335.fits,0
4783,-49.5389,-46.0836,245,366,2018-08-19T15:41:59Z,7299,131,/data/linn/newpipe_compressed/neg/2018.08.19_15:48:00_7h@1h_AARP7299_131.fits,0
4784,51.7265,55.0327,257,230,2018-08-14T15:41:59Z,7293,335,/data/linn/newpipe_compressed/neg/2018.08.14_15:48:00_7h@1h_AARP7293_335.fits,0
4785,-8.88192,-5.56884,326,629,2018-04-24T15:41:59Z,7251,131,/data/linn/newpipe_compressed/neg/2018.04.24_15:48:00_7h@1h_AARP7251_131.fits,0
4786,56.1623,59.538,233,320,2018-06-26T15:41:59Z,7275,304,/data/linn/newpipe_compressed/neg/2018.06.26_15:48:00_7h@1h_AARP7275_304.fits,0
4787,-999999.0,86.0106,293,139,2018-06-24T15:41:59Z,7269,304,/data/linn/newpipe_compressed/neg/2018.06.24_15:48:00_7h@1h_AARP7269_304.fits,0
4788,-69.7422,-66.2934,169,235,2018-05-21T15:41:59Z,7260,335,/data/linn/newpipe_compressed/neg/2018.05.21_15:48:00_7h@1h_AARP7260_335.fits,0
4789,-15.3884,-12.0412,139,250,2018-09-05T15:41:59Z,7302,131,/data/linn/newpipe_compressed/neg/2018.09.05_15:48:00_7h@1h_AARP7302_131.fits,0
4790,-999999.0,-999999.0,133,109,2018-10-11T15:41:59Z,7313,335,/data/linn/newpipe_compressed/neg/2018.10.11_15:48:00_7h@1h_AARP7313_335.fits,0
